scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition
stonehenge,no_filter,0,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022564719256479293,official GSplatLoader.query_distance safety h value; not meters,0.9915435873732275,0.784,0.006629827499389693,0.0008072526454932067,324,343,2.0406825288739218e-05,3.0762515962123864e-05,0.0,0.0,0.0,0.0,0.0,0,5.743524610996246,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,12,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022818839352112263,official GSplatLoader.query_distance safety h value; not meters,0.9966617104898268,0.7842408858824762,0.0026180231227904394,0.002335212486516115,267,272,1.914543784497415e-05,2.20607966184616e-05,0.0,0.0,0.0,0.0,0.0,0,4.400044672191143,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,13,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022497869213111699,official GSplatLoader.query_distance safety h value; not meters,0.9933943854579765,0.7842169948283072,0.005180235185139725,0.005180235185139725,263,263,1.9457927788165133e-05,2.862680703401564e-05,0.0,0.0,0.0,0.0,0.0,0,4.287433078512549,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,14,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023171832435764372,official GSplatLoader.query_distance safety h value; not meters,0.991677438467537,0.7840673094735207,0.006525448428686034,0.0021277844996033086,254,273,1.9079258481224815e-05,2.1369010210037224e-05,0.0,0.0,0.0,0.0,0.0,0,4.505607748404145,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,15,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022531926515512168,official GSplatLoader.query_distance safety h value; not meters,0.9916536976990271,0.7840023050097159,0.006543520242270688,0.0007872110290699281,266,285,1.876478393872579e-05,2.0352005958557128e-05,0.0,0.0,0.0,0.0,0.0,0,4.603794164955616,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,16,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022685853764414787,official GSplatLoader.query_distance safety h value; not meters,0.9916382441283919,0.7841134052928949,0.006556564870714592,0.000599008280016751,277,296,1.8866078273670093e-05,2.1344050765037537e-05,0.0,0.0,0.0,0.0,0.0,0,4.835133096203208,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,17,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022499995247926563,official GSplatLoader.query_distance safety h value; not meters,0.9916766967709711,0.7842443635063541,0.0065275036431202025,0.0004907770478996191,287,306,1.9122755118444855e-05,2.143578603863716e-05,0.0,0.0,0.0,0.0,0.0,0,5.059777192771435,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,18,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022533349692821503,official GSplatLoader.query_distance safety h value; not meters,0.9910692878183172,0.7842110507680883,0.0070035631841049275,0.00019546545379091346,296,314,1.9295763959930202e-05,2.891123294830322e-05,0.0,0.0,0.0,0.0,0.0,0,5.14675491861999,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,19,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002255635045003146,official GSplatLoader.query_distance safety h value; not meters,0.9912857675132491,0.7840603005550516,0.006832483742668423,0.00035864487306650573,304,322,1.9688992211537333e-05,2.9347743839025492e-05,0.0,0.0,0.0,0.0,0.0,0,5.221247686073184,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,20,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022123784583527595,official GSplatLoader.query_distance safety h value; not meters,0.9916492834747711,0.7840040881651835,0.006546995894888026,0.0005500400113826198,310,329,1.8830017659439504e-05,2.065375447273254e-05,0.0,0.0,0.0,0.0,0.0,0,5.317756092175841,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,21,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023618369596078992,official GSplatLoader.query_distance safety h value; not meters,0.9914262937498047,0.7841214724880547,0.006722827169583116,0.0006683662367454828,316,334,1.9901052875790055e-05,2.884119749069211e-05,0.0,0.0,0.0,0.0,0.0,0,5.666276566684246,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,22,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022501284547615796,official GSplatLoader.query_distance safety h value; not meters,0.9913716640424125,0.7842473707473664,0.006766749788662973,0.000544263312119535,320,338,2.0626138829620633e-05,3.125825896859169e-05,0.0,0.0,0.0,0.0,0.0,0,5.7074389811605215,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,23,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002263226779177785,official GSplatLoader.query_distance safety h value; not meters,0.9914955797086757,0.7842047704123124,0.006669206962047762,0.0008200541591156116,323,341,1.9839033484458923e-05,2.7218833565711975e-05,0.0,0.0,0.0,0.0,0.0,0,5.775404956191778,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,24,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022682728013023734,official GSplatLoader.query_distance safety h value; not meters,0.9910784265105536,0.7840535623400265,0.006994991476078875,0.00016686422467521527,324,342,1.923287864665539e-05,2.212813124060631e-05,0.0,0.0,0.0,0.0,0.0,0,5.762190138921142,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,25,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002260312467115,official GSplatLoader.query_distance safety h value; not meters,0.9915728407714376,0.7840063684540145,0.00660694650316895,0.0007360775123839076,324,343,1.961822043181161e-05,2.9293820261955254e-05,0.0,0.0,0.0,0.0,0.0,0,5.7823939099907875,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,26,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022668202291242778,official GSplatLoader.query_distance safety h value; not meters,0.9915348446829823,0.7841295640343929,0.0066377785482165256,0.0008318457332349457,323,342,2.0022095556844744e-05,2.990281209349632e-05,0.0,0.0,0.0,0.0,0.0,0,5.72621538862586,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,27,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022528799308929592,official GSplatLoader.query_distance safety h value; not meters,0.9916884587621132,0.7842498955018884,0.006518325347272314,0.0004611103364471055,321,340,1.9743101780905444e-05,2.9524043202400215e-05,0.0,0.0,0.0,0.0,0.0,0,5.721872227266431,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,28,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002337297919439152,official GSplatLoader.query_distance safety h value; not meters,0.9912846713057241,0.7841981790419901,0.006834544891803601,0.00035259938671695093,318,336,2.0352242115352836e-05,3.0192546546459198e-05,0.0,0.0,0.0,0.0,0.0,0,5.621732586994767,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,29,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022621781681664288,official GSplatLoader.query_distance safety h value; not meters,0.9910672154187301,0.784047121968178,0.0070037240421063586,0.00019589212548057653,313,331,2.0097901768914882e-05,3.0586495995521545e-05,0.0,0.0,0.0,0.0,0.0,0,5.505157440900803,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,30,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002336275647394359,official GSplatLoader.query_distance safety h value; not meters,0.9910034724695463,0.7840091366899987,0.007053359782358772,0.00036060136316084964,307,325,1.9591410572712238e-05,2.442263066768649e-05,0.0,0.0,0.0,0.0,0.0,0,5.444312931969762,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,31,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002320245694136247,official GSplatLoader.query_distance safety h value; not meters,0.9910755102147878,0.7841376473498586,0.006998028423974091,0.00017693706477510236,300,318,1.966993107735736e-05,2.8674025088548654e-05,0.0,0.0,0.0,0.0,0.0,0,5.329507386311889,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,32,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022502940555568784,official GSplatLoader.query_distance safety h value; not meters,0.9912621403606797,0.7842519276083273,0.006852683265307981,0.0003019786546213597,292,310,1.956798256404938e-05,2.937791869044304e-05,0.0,0.0,0.0,0.0,0.0,0,5.2542260605841875,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,33,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023298797896131873,official GSplatLoader.query_distance safety h value; not meters,0.9915562122928723,0.7841913031907456,0.006621544885918429,0.0007826672875860688,282,301,1.9460272947419126e-05,2.355314791202545e-05,0.0,0.0,0.0,0.0,0.0,0,5.057093581184745,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,34,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023187597980722785,official GSplatLoader.query_distance safety h value; not meters,0.9911810693087635,0.7840410053802598,0.006914403285535893,0.00013013325176486522,272,290,1.9074700258929155e-05,2.103392034769059e-05,0.0,0.0,0.0,0.0,0.0,0,4.804121473804116,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,35,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002271404955536127,official GSplatLoader.query_distance safety h value; not meters,0.9915618332947229,0.7840123817213237,0.006615627175965888,0.0007229266489431696,260,279,1.948623247044061e-05,2.8438866138458245e-05,0.0,0.0,0.0,0.0,0.0,0,4.603371150791645,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,36,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022984678798820823,official GSplatLoader.query_distance safety h value; not meters,0.9910432715487834,0.7841456898865509,0.0070233800105056875,0.0007879415002496926,248,266,1.91431954727137e-05,2.1224841475486755e-05,0.0,0.0,0.0,0.0,0.0,0,4.410105714574456,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,37,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002245497889816761,official GSplatLoader.query_distance safety h value; not meters,0.9909909498607309,0.7842534588879638,0.007065378733016899,0.004235401038421312,233,254,1.944184273950697e-05,2.679433673620222e-05,0.0,0.0,0.0,0.0,0.0,0,4.207863101735711,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,38,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002252730046166107,official GSplatLoader.query_distance safety h value; not meters,0.9917179000468973,0.7841841705380959,0.0064946916820374685,0.0027055017017951835,245,264,1.946275799789212e-05,2.2837985306978224e-05,0.0,0.0,0.0,0.0,0.0,0,4.400697153061628,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,39,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002250483084935695,official GSplatLoader.query_distance safety h value; not meters,0.9915794844849097,0.7840352372134679,0.006601980879333512,0.001262040719822088,257,276,1.9557166682637256e-05,2.1506566554307938e-05,0.0,0.0,0.0,0.0,0.0,0,4.622378615662456,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,40,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022506943787448108,official GSplatLoader.query_distance safety h value; not meters,0.9910344516155715,0.7840160904755629,0.0070291341933291325,0.00044903223687395847,269,287,1.930141049187358e-05,2.139788120985031e-05,0.0,0.0,0.0,0.0,0.0,0,4.8239756021648645,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,41,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002318090118933469,official GSplatLoader.query_distance safety h value; not meters,0.9912048415248196,0.7841536592617631,0.006896755702099836,0.00019507184724999754,280,298,1.95960958032e-05,2.2523012012243188e-05,0.0,0.0,0.0,0.0,0.0,0,4.992835644632578,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,42,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00013879206380806863,official GSplatLoader.query_distance safety h value; not meters,0.9914434615461332,0.7842544831778233,0.006710503642928455,0.00070423029832903,290,308,1.9667137946401325e-05,2.5268923491239493e-05,0.0,0.0,0.0,0.0,0.0,0,5.167778059840202,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,43,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023386771499644965,official GSplatLoader.query_distance safety h value; not meters,0.9910474864080695,0.7841768097981084,0.007020353548194253,0.0002513608547579926,298,316,1.9679081779492052e-05,2.3052562028169632e-05,0.0,0.0,0.0,0.0,0.0,0,5.256946926936507,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,44,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022798511781729758,official GSplatLoader.query_distance safety h value; not meters,0.9914790071140569,0.7840298407021102,0.006680712694989773,0.0007873961916961092,306,324,1.9978323698411755e-05,2.2962968796491622e-05,0.0,0.0,0.0,0.0,0.0,0,5.43192651309073,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,45,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022494708537124097,official GSplatLoader.query_distance safety h value; not meters,0.9913237645164816,0.7840202480124056,0.006802344295602146,0.0004436910775523741,312,330,1.963852255633383e-05,2.230023965239525e-05,0.0,0.0,0.0,0.0,0.0,0,5.5558432675898075,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,46,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002249988610856235,official GSplatLoader.query_distance safety h value; not meters,0.9913269725584459,0.7841615233883502,0.006801054410958011,0.0004473184932341176,317,335,1.9494138324438638e-05,2.1688081324100496e-05,0.0,0.0,0.0,0.0,0.0,0,5.6278075613081455,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,47,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022564511164091527,official GSplatLoader.query_distance safety h value; not meters,0.9915012050960428,0.7842549963554435,0.006665222366428652,0.000831358159509316,321,339,1.9371377683318822e-05,2.2141449153423273e-05,0.0,0.0,0.0,0.0,0.0,0,5.628732603043318,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,48,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022662064293399453,official GSplatLoader.query_distance safety h value; not meters,0.9911245285112044,0.7841692506038881,0.006959871826125045,5.0051642234140515e-05,323,341,1.970829873665337e-05,2.9006972908973694e-05,0.0,0.0,0.0,0.0,0.0,0,5.719912646338344,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,49,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00019004460773430765,official GSplatLoader.query_distance safety h value; not meters,0.9916607698818671,0.7840248375839209,0.006538163538944128,0.0005226324834736961,324,343,1.9341490011521055e-05,2.165120095014572e-05,0.0,0.0,0.0,0.0,0.0,0,5.767437558621168,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,50,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022499999613501132,official GSplatLoader.query_distance safety h value; not meters,0.9916607698818641,0.7840248375839209,0.006538163538946422,0.0005226324835023974,324,343,1.9596199947612974e-05,2.2113509476184842e-05,0.0,0.0,0.0,0.0,0.0,0,5.783873615786433,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,51,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00013870603288523853,official GSplatLoader.query_distance safety h value; not meters,0.9911245285112784,0.7841692506038881,0.006959871826066909,5.005164820684105e-05,323,341,1.8901522121121807e-05,2.0600855350494385e-05,0.0,0.0,0.0,0.0,0.0,0,5.724836075678468,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,52,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022644158161710948,official GSplatLoader.query_distance safety h value; not meters,0.9915012050960819,0.7842549963554434,0.006665222366398029,0.0008313581588349526,321,339,1.9632175476853474e-05,2.8191693127155275e-05,0.0,0.0,0.0,0.0,0.0,0,5.673321954905987,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,53,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002264140493934974,official GSplatLoader.query_distance safety h value; not meters,0.9913269725585051,0.7841615233883502,0.006801054410911619,0.0004473184944309031,317,335,1.9858566237919365e-05,2.3725815117359186e-05,0.0,0.0,0.0,0.0,0.0,0,5.676321832463145,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,54,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022544892271980643,official GSplatLoader.query_distance safety h value; not meters,0.9913237645149294,0.7840202480124054,0.006802344296819001,0.0004436910841373519,312,330,2.0046182202570367e-05,2.5543663650751117e-05,0.0,0.0,0.0,0.0,0.0,0,5.609656114131212,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,55,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022900162730365992,official GSplatLoader.query_distance safety h value; not meters,0.9914790071150379,0.7840298407021102,0.006680712694220677,0.0007873962065280305,306,324,1.9371509552001953e-05,2.40546651184558e-05,0.0,0.0,0.0,0.0,0.0,0,5.396559566259384,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,56,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002249036479042843,official GSplatLoader.query_distance safety h value; not meters,0.9910474864080039,0.7841768097981084,0.007020353548245721,0.000251360946649322,298,316,1.9250909173035923e-05,2.170354127883911e-05,0.0,0.0,0.0,0.0,0.0,0,5.230793699622154,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,57,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023293665435630828,official GSplatLoader.query_distance safety h value; not meters,0.9914434615436147,0.7842544831778232,0.006710503644903568,0.0007042301844103251,290,308,1.921911131251942e-05,2.092486247420311e-05,0.0,0.0,0.0,0.0,0.0,0,5.146971795707941,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,58,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.000188123231055215,official GSplatLoader.query_distance safety h value; not meters,0.9912048414516476,0.784153659261763,0.006896755759477881,0.0001950646827145222,280,298,1.9735206643606994e-05,2.2854004055261584e-05,0.0,0.0,0.0,0.0,0.0,0,4.979293489828706,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,59,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022484248620457947,official GSplatLoader.query_distance safety h value; not meters,0.9910344511662366,0.784016090475563,0.00702913454561489,0.00044903035321788886,269,287,1.960252947092887e-05,2.1904893219470975e-05,0.0,0.0,0.0,0.0,0.0,0,4.760623587295413,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
